_id,list_price,sizesList,on_sale,colors,desc,name
L9107,36,"[""ONE SIZE""]",false,"[""One color""]","This aromatic candle releases a spicy, earthy scent while the cotton wick ensures a clean, soot-free burn. Bodewell Home's essential oil-infused candles are fully non-toxic (thanks to natural coconut wax and lead-free wicks) and hand-poured in Los Angeles by candlemakers employed through Light 4 Life, an organization that connects people with disabilities with meaningful work.",Bodewell Home R.ESOLU candle
M9523,58,"[""ONE SIZE""]",false,"[""White""]","Founded by Chrissy Fichtl in 2011, Apotheke makes all of their soaps and hand-poured candles in Brooklyn, New York. The richness of sandalwood is combined with earthy, herbaceous rock rose to create a lush wood scent.",Apotheke Santal Rock Rose Reed diffuser
N8795,62,"[""ONE SIZE""]",false,"[""Grey""]","Founded by Chrissy Fichtl in 2011, Apotheke makes all of their soaps and hand-poured candles in Brooklyn, New York. Featured in a limited-edition, ceramic vessel, our White Vetiver two-wick candle is the perfect clean scent but with an added depth. Notes of cashmere, eucalyptus and lilac are intertwined with earthy vetiver, sandalwood and amber to form a high-end, dynamic fragrance. Perfect for all times of the year, White Vetiver elevates any space by filling it with hours of intimate, exclusive fragrance. Live in luxury with White Vetiver.",Apotheke White Vetiver two-wick ceramic candle
N3653,30,"[""ONE SIZE""]",false,"[""Black""]",Bright Black is a Durham-based company that uses scent as an artistic medium and candles as a platform to share positive narratives about Blackness. Scent notes: a floral blend of peony and gardenia blossoms with a faint touch of the iconic French crème brulée.,Bright Black™ Paris candle
N6534,45,"[""ONE SIZE""]",false,"[""Natural""]","This lovely line of jewelry creates simple, beautiful pieces that are an extension of your personality and style. The perfect bowl for rings, vitamins and more. All of these beautiful bowls will vary in color, shape and size due to their natural stone quality. Each of these bowls boasts stunning warm amber hues and white details.",BYCHARI HEART-SHAPED ARAGONITE BOWL
N8118,38,"[""LARGE""]",false,"[""Orange"",""Taupe"",""Indigo""]","IXOQ (""ee-sh-auk""), a women-owned-and-operated ethical brand, designs and creates unique, colorful and functional handmade totes, planters and decorative storage containers. This cylindrical container brightens any room. The recycled-plastic cord makes it durable, waterproof and easy to clean; the weave allows water to pass right through when it's used as a planter.",ixöq large recycled-plastic container/planter
N6710,195,"[""ONE SIZE""]",false,"[""Rose"",""Light blue""]","Named for Estelle ""Big Mama"", grandmother to founder, Stephanie Hall, Estelle Colored Glass is a luxury brand of handblown and specialty-made colored-glass stemware. Described as ""jewels for your table,"" its vintage-inspired designs can be mixed and matched into multicolored collections. Each piece is crafted by glass artisans in Poland at a glass-making company with a rich, 100-plus-year-old history.",Estelle Colored Glass vogue decanter
BR717,40,"[""ONE SIZE""]",false,"[""Brilliant citrus""]","Introducing our limited-edition home collection, an exclusive capsule of cotton bedding and table linens made with some of our favorite prints. All J.Crew home products are eligible for return in accordance with our return policy. Items that have been opened or removed from original packaging are not eligible for return.",Set-of-four napkins in cabana stripe
BR711,49.5,"[""ONE SIZE""]",false,"[""White""]","Introducing our limited-edition home collection, an exclusive capsule of cotton bedding and table linens made with some of our favorite prints. All J.Crew home products are eligible for return in accordance with our return policy. Items that have been opened or removed from original packaging are not eligible for return.",Set-of-four napkins in eyelet
BR722,59.5,"[""ONE SIZE""]",false,"[""Fuchsia tangerine""]","Introducing our limited-edition home collection, made with Liberty fabrics. Our first-ever, exclusive capsule of bedding and table linens features four prints from the iconic British print house known for its mood-lifting florals since 1875. All J.Crew home products are eligible for return in accordance with our return policy. Items that have been opened or removed from original packaging are not eligible for return.",Set-of-four place mats in Liberty® fabrics
BR730,98,"[""ONE SIZE""]",false,"[""Festival pink white""]","Introducing our limited-edition home collection, an exclusive capsule of cotton bedding and table linens made with some of our favorite prints. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. All J.Crew home products are eligible for return in accordance with our return policy. Items that have been opened or removed from original packaging are not eligible for return.",Tablecloth in heritage stripe
N5448,70,"[""ONE SIZE""]",false,"[""Lilac"",""Caribbean blue""]","TISCH NEW YORK, a line of tabletop accessories, lends style and function to the modern home. Lacquer place mat.",TISCH NEW YORK Caribbean-blue lacquer place mat
N7227,35,"[""ONE SIZE""]",false,"[""Camo"",""Yellow multi"",""Orange"",""Olive"",""Black""]","Peace Cabin creates goods for insiders and outsiders. Our multiuse cushions are filled with natural and biodegradable materials. Designed and handmade in Pennsylvania, USA. These rope-covered S-hooks are one of those things you didn't know you needed but you end up using everywhere. . . Hang clothes, plants, towels, brooms, etc. Perfect for camping, boating and as part of an essentials kit for van lifers.",Peace Cabin rope S-hooks
N1752,80,"[""ONE SIZE""]",false,"[""Red""]","Our beloved vintage-inspired lantern creates a seamless, warm ambiance whether you're camping in the wild or entertaining in the backyard and beyond. With a simple on/off push button that also acts as a dimmer, rechargeable micro USB and durable stamped-steel exterior. Set the mood, and sink into your outdoor experience freed from distractions.",Barebones forest lantern
N1060,70,"[""ONE SIZE""]",false,"[""Olive""]","Convenient everyday LED flashlight with a nod toward its vintage cousin. Cage styling with hammertone-style texture paint gives a classic look with modern appeal. An additional hook on the bottom makes it easy to hang at eye level in the garage or tent. Perfectly sized to fit in your hand. Throw it in your bag or car for emergencies, or pack it while camping or hiking.",Barebones vintage flashlight
N7767,300,"[""ONE SIZE""]",false,"[""Blue"",""Black""]","Arid Backpack delivers a utilitarian silhouette, built on exposed construction details and an exclusive buckle- and laser-cut strap identity. The waterproof backpack features a functional roll-top opening, secured by side-mounted buckles and a front-mounted buckle and strap. Opening the bag reveals a spacious single compartment, large enough to hold a 15"" laptop and other items. The design is finished with a carry handle, laser-cut back straps and signature attachment buckles. Inspired by both Scandinavian weather patterns and clean Danish design, this innovative, Copenhagen-based brand is known for putting a fresh, modern spin on classic rubber outerwear and weatherproof accessories.",RAINS® arid backpack
BH261,130,"[""ONE SIZE""]",false,"[""Crazy three""]","When avid outdoorsman Mark Epperson couldn't find the perfect hiking pack back in the 1970s in Montana, he set out to create one himself... Thus, Epperson Mountaineering was born. Today, each and every one of the brand's designs is made in the USA by artisan pack makers and features the very best materials that are guaranteed to withstand the trails in style. The leisure tote features durable, water-repellent, coated 1,000-denier Cordura® nylon fabric, which is just a fancy way of saying it will hold its own against things like water damage, fading, mildew, abrasions and more.",Epperson Mountaineering™ leisure tote
AZ883,198,"[""ONE SIZE""]",false,"[""Timeless khaki""]","Meet your new favorite carry-on. Our supersized tote is crafted in durable waxed cotton canvas that's rugged and durable, ideal for hauling all of your stuff. Take yours to the gym, on planes, on trains and even on automobiles for much-needed getaways.",Waxed-canvas duffel bag
BM669,34.95,"[""ONE SIZE""]",false,"[""Washing bag""]","Invented by two surfers, GuppyFriend's patented laundry bag prevents microplastics from shedding off of clothes in the washing machine, which leads to polluted waterways. Made of medical-grade nylon, it lasts through hundreds of washes.",GuppyFriend® washing bag
M2256,20,"[""ONE SIZE""]",false,"[""White"",""Red"",""Blue"",""Black""]","Craighill makes everyday objects that feel extra-special. From key rings to bottle openers, every piece is thoughtfully designed to look great and function exceptionally well. This simple and efficient brass key ring is proof that sometimes less is more.",Craighill™ Wilson key ring
BA764,48,"[""ONE SIZE""]",false,"[""Auburn""]","Crafted in smooth Italian leather, this double-sided cardholder is designed to carry your cash and credit cards without the bulk of a full wallet.",Double-sided cardholder
BL142,70,"[""ONE SIZE""]",false,"[""Classic tartan""]","Leading the fight against inclement weather (from a country that knows inclement weather well), this England-based company has been designing outerwear since 1894. This walking umbrella, featuring a handy wooden handle, will keep you dry with a canopy crafted in an extra-large version of Barbour's famous tartan.",Barbour® Walker umbrella in tartan
BO189,59.5,"[""SMALL"",""MEDIUM"",""X-LARGE"",""LARGE""]",false,"[""Caramel"",""Mixed brown""]","These handsome leather belts are guaranteed to pull together any outfit. They're made of vegetable-tanned Italian leather, which means they have natural highs and lows of color and will look even better over time.",Roller-buckle braided Italian leather belt
